Ninputpackets_192.168.10.3,Ninputpackets_192.168.10.50,Ninputpackets_192.168.10.51,Ninputpackets_192.168.10.19,Ninputpackets_192.168.10.9,Ninputpackets_192.168.10.25,Noutputpackets_192.168.10.3,Noutputpackets_192.168.10.50,Noutputpackets_192.168.10.51,Noutputpackets_192.168.10.19,Noutputpackets_192.168.10.9,Noutputpackets_192.168.10.25,inputbytes_192.168.10.3,inputbytes_192.168.10.50,inputbytes_192.168.10.51,inputbytes_192.168.10.19,inputbytes_192.168.10.9,inputbytes_192.168.10.25,outputbytes_192.168.10.3,outputbytes_192.168.10.50,outputbytes_192.168.10.51,outputbytes_192.168.10.19,outputbytes_192.168.10.9,outputbytes_192.168.10.25,inputuniqueIPs_192.168.10.3,inputuniqueIPs_192.168.10.50,inputuniqueIPs_192.168.10.51,inputuniqueIPs_192.168.10.19,inputuniqueIPs_192.168.10.9,inputuniqueIPs_192.168.10.25,outputuniqueIPs_192.168.10.3,outputuniqueIPs_192.168.10.50,outputuniqueIPs_192.168.10.51,outputuniqueIPs_192.168.10.19,outputuniqueIPs_192.168.10.9,outputuniqueIPs_192.168.10.25,Time
3,1,3,0,2,0,2,1,0,0,7,0,202,51,3060,0,104,0,170,72,0,0,355,0,2,1,2,0,2,0,2,0,0,0,6,0,Tuesday July 04 2017 08:52:02
4,1,0,0,0,0,0,1,0,0,1,1,680,52,0,0,0,0,0,455,0,0,40,52,3,1,0,0,0,0,0,1,0,0,1,1,Tuesday July 04 2017 08:55:02
0,1,2,0,1,0,1,1,2,0,4,0,0,40,1552,0,52,0,159,52,104,0,532,0,0,1,2,0,1,0,1,1,1,0,4,0,Tuesday July 04 2017 08:58:02
2,1,0,0,0,0,2,0,0,0,0,0,130,72,0,0,0,0,256,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,Tuesday July 04 2017 09:01:02
2,1,0,0,6,1,2,0,0,0,4,0,138,40,0,0,3360,76,444,0,0,0,490,0,1,1,0,0,6,1,2,0,0,0,2,0,Tuesday July 04 2017 09:04:02
6,0,0,0,3,1,1,0,0,0,5,0,422,0,0,0,5930,1509,91,0,0,0,1045,0,3,0,0,0,2,1,1,0,0,0,4,0,Tuesday July 04 2017 09:07:02
1,0,0,0,0,0,1,0,0,0,2,0,97,0,0,0,0,0,66,0,0,0,287,0,1,0,0,0,0,0,1,0,0,0,2,0,Tuesday July 04 2017 09:10:02
5,0,0,0,0,1,3,0,0,0,0,2,387,0,0,0,0,978,355,0,0,0,0,104,5,0,0,0,0,1,3,0,0,0,0,2,Tuesday July 04 2017 09:13:02
2,5,1,0,0,0,2,0,0,0,0,1,141,444,1470,0,0,0,293,0,0,0,0,52,2,4,1,0,0,0,2,0,0,0,0,1,Tuesday July 04 2017 09:16:02
3,0,1,0,2,0,1,0,1,0,2,0,332,0,83,0,1548,0,41,0,60,0,104,0,3,0,1,0,2,0,1,0,1,0,2,0,Tuesday July 04 2017 09:19:02
5,0,1,0,4,0,5,3,0,0,3,1,386,0,52,0,2968,0,584,155,0,0,184,52,5,0,1,0,3,0,3,2,0,0,2,1,Tuesday July 04 2017 09:22:02
10,0,5,8,42,0,19,1,7,5,39,1,606,0,7028,3987,19277,0,3098,1028,605,781,4162,52,3,0,3,5,25,0,4,1,4,4,25,1,Tuesday July 04 2017 09:25:02
4,0,0,2,20,12,5,1,2,1,16,9,600,0,0,1540,8636,13374,775,92,104,40,7274,495,3,0,0,2,14,7,4,1,1,1,11,9,Tuesday July 04 2017 09:28:02
3,0,5,0,0,4,1,0,10,1,1,2,183,0,11650,0,0,3104,79,0,1058,52,40,371,2,0,4,0,0,3,1,0,5,1,1,2,Tuesday July 04 2017 09:31:02
3,1,6,8,1,1,1,1,6,4,0,1,454,120,5784,8181,1738,505,138,52,300,276,0,52,2,1,5,6,1,1,1,1,6,4,0,1,Tuesday July 04 2017 09:34:02
6,1,3,11,0,2,6,1,3,3,0,2,491,51,272,7945,0,3000,581,72,599,144,0,141,4,1,2,9,0,2,5,1,3,3,0,2,Tuesday July 04 2017 09:37:02
2,0,1,4,0,2,4,1,0,0,0,2,131,0,52,4583,0,3000,454,90,0,0,0,92,2,0,1,4,0,1,4,1,0,0,0,2,Tuesday July 04 2017 09:40:02
2,0,0,4,0,3,0,1,1,4,0,0,127,0,0,7328,0,1616,0,56,52,209,0,0,2,0,0,4,0,3,0,1,1,4,0,0,Tuesday July 04 2017 09:43:02
2,0,4,2,3,2,4,1,4,1,0,2,397,0,3082,225,2789,3000,435,52,1098,52,0,104,2,0,3,2,2,1,3,1,4,1,0,2,Tuesday July 04 2017 09:46:02
3,0,0,0,0,5,1,0,0,1,0,3,244,0,0,0,0,6111,78,0,0,60,0,535,2,0,0,0,0,4,1,0,0,1,0,3,Tuesday July 04 2017 09:49:02
6,0,12,5,0,2,4,1,5,1,0,2,526,0,23762,4698,0,3000,458,73,258,52,0,104,4,0,5,5,0,1,4,1,5,1,0,2,Tuesday July 04 2017 09:52:02
3,0,0,5,4,4,4,0,0,0,1,1,397,0,0,4604,1992,4670,712,0,0,0,70,40,3,0,0,5,1,2,2,0,0,0,1,1,Tuesday July 04 2017 09:55:02
1,1,6,0,0,5,0,0,4,0,1,2,66,108,7493,0,0,6505,0,0,222,0,41,223,1,1,5,0,0,3,0,0,4,0,1,2,Tuesday July 04 2017 09:58:02
