Ninputpackets_192.168.10.3,Ninputpackets_192.168.10.50,Ninputpackets_192.168.10.51,Ninputpackets_192.168.10.19,Ninputpackets_192.168.10.9,Ninputpackets_192.168.10.25,Noutputpackets_192.168.10.3,Noutputpackets_192.168.10.50,Noutputpackets_192.168.10.51,Noutputpackets_192.168.10.19,Noutputpackets_192.168.10.9,Noutputpackets_192.168.10.25,inputbytes_192.168.10.3,inputbytes_192.168.10.50,inputbytes_192.168.10.51,inputbytes_192.168.10.19,inputbytes_192.168.10.9,inputbytes_192.168.10.25,outputbytes_192.168.10.3,outputbytes_192.168.10.50,outputbytes_192.168.10.51,outputbytes_192.168.10.19,outputbytes_192.168.10.9,outputbytes_192.168.10.25,inputuniqueIPs_192.168.10.3,inputuniqueIPs_192.168.10.50,inputuniqueIPs_192.168.10.51,inputuniqueIPs_192.168.10.19,inputuniqueIPs_192.168.10.9,inputuniqueIPs_192.168.10.25,outputuniqueIPs_192.168.10.3,outputuniqueIPs_192.168.10.50,outputuniqueIPs_192.168.10.51,outputuniqueIPs_192.168.10.19,outputuniqueIPs_192.168.10.9,outputuniqueIPs_192.168.10.25,Time
4021,603,153,159,1878,2271,3588,594,172,137,1587,3113,436748,173284,32345,16132,1948532,1234645,512621,84424,13844,32819,137672,274898,8,4,9,6,21,4,9,3,9,7,21,6,Thursday July 06 2017 07:59:00
2827,796,1623,186,6004,2596,2744,850,1214,170,5648,3140,237138,142226,1695313,26020,5022748,1813508,361943,153151,266457,18006,587231,238577,8,5,9,10,115,10,8,5,9,11,115,10,Thursday July 06 2017 08:02:00
2665,377,230,2303,3204,3936,2591,381,231,2070,3149,4173,237861,131658,49935,2175563,165477,3774779,320862,47454,22322,320284,138116,359539,10,6,10,50,50,23,10,6,10,51,50,26,Thursday July 06 2017 08:05:00
2347,484,1929,1557,483,1314,2218,484,1512,1576,503,1757,221316,106090,2017768,986011,57533,1026651,287941,78564,162603,128932,41624,209171,11,2,17,55,8,17,12,2,17,57,8,35,Thursday July 06 2017 08:08:00
1113,3302,286,2490,419,3774,1102,3396,353,2551,377,2256,119932,310222,57598,153291,185089,185652,150229,400152,30735,167978,38471,104171,10,1,21,13,7,4,11,2,21,13,7,23,Thursday July 06 2017 08:11:00
3609,500,4020,249,3315,3242,3507,549,3960,241,3205,2461,324234,125774,1709891,31121,504150,5886293,479047,75383,363494,42720,194004,210272,8,2,60,7,31,7,9,2,62,7,30,27,Thursday July 06 2017 08:14:00
4035,540,631,4834,1112,80,3927,561,682,4355,1026,177,351512,150262,81081,5334184,353008,20282,485447,83330,72068,691178,65911,18469,10,2,54,94,18,9,12,1,53,96,18,26,Thursday July 06 2017 08:17:00
3580,615,295,3388,4502,2885,3506,622,326,3522,3963,2265,333698,138440,82033,198098,4000326,216359,459979,99322,38519,217881,457128,125745,7,5,7,68,78,7,7,5,7,68,78,8,Thursday July 06 2017 08:20:00
3607,3420,3964,6838,621,2617,3544,3530,3571,6376,737,2540,358547,339284,2423825,5932384,71772,2563620,511392,410150,263693,950028,54080,214623,12,2,18,143,53,40,13,2,18,143,52,41,Thursday July 06 2017 08:23:00
1562,183,3739,3479,3109,121,1529,200,3348,2855,2957,198,168456,55388,3997030,2889927,204102,26166,214137,27119,412636,274502,149898,40456,12,0,69,82,9,2,12,0,69,83,9,3,Thursday July 06 2017 08:26:00
4004,721,2436,5022,122,79,3784,760,2092,5307,113,142,366318,152200,2292109,1516583,20326,23982,513577,131224,262704,598661,11035,17216,9,3,58,91,3,2,10,3,58,93,3,2,Thursday July 06 2017 08:29:00
1937,3087,2307,811,6,3723,1863,3185,2313,879,19,2105,171550,302362,138916,56639,540,169750,224627,339860,119222,83067,3553,91638,9,2,9,43,0,1,9,2,9,43,0,1,Thursday July 06 2017 08:32:00
3946,443,230,2257,4042,125,3825,461,222,2354,3548,203,335131,83996,53903,1229472,1216088,23534,506171,77650,56736,402667,188441,40823,10,2,4,67,15,2,9,2,4,68,15,3,Thursday July 06 2017 08:35:00
2552,357,7656,4752,287,66,2544,392,5470,4369,317,120,262611,93370,13207262,2313604,27824,19673,364841,62031,563756,333821,40367,14946,15,4,63,54,8,2,15,4,63,53,8,3,Thursday July 06 2017 08:38:00
3602,3074,5600,324,60,3189,3401,3174,4360,425,62,2093,315940,210230,7233922,19897,11612,145470,450043,365402,321996,32271,13109,88832,10,3,13,21,1,2,9,3,13,23,1,3,Thursday July 06 2017 08:41:00
6078,581,1758,309,2920,977,5896,570,1362,311,2749,895,487666,207480,3591463,50341,143792,1067080,794018,70014,158462,52433,149197,107349,8,3,15,6,0,13,8,3,15,6,0,15,Thursday July 06 2017 08:44:00
4248,472,186,2148,106,206,3812,499,171,1695,96,322,496028,88772,48503,2801527,20062,48214,627920,91382,20062,154572,10842,45213,11,1,3,34,0,6,11,0,2,37,0,6,Thursday July 06 2017 08:47:00
2903,432,666,332,996,312,2704,468,599,376,785,440,245244,118804,622972,24032,1546452,132930,332763,67629,83755,24306,93939,56375,7,4,11,17,7,16,6,4,11,18,7,17,Thursday July 06 2017 08:50:00
1244,230,502,95,135,216,1123,243,537,101,149,325,145390,42506,153976,7490,28346,46929,161984,39701,58963,14151,32778,64611,14,2,14,5,7,5,15,3,14,5,7,5,Thursday July 06 2017 08:53:00
3188,622,460,122,919,3997,3131,670,431,105,936,2728,278819,157894,339923,15409,373209,6562531,407741,102346,62102,10834,117596,226970,9,5,8,4,19,15,9,6,8,4,19,17,Thursday July 06 2017 08:56:00
1748,366,139,124,136,146,1600,366,117,107,177,232,163095,131010,35559,9398,7796,25181,200215,46290,11799,29650,29473,32467,6,5,6,2,13,4,6,5,6,2,13,5,Thursday July 06 2017 08:59:00
1232,492,163,178,1575,238,1163,522,152,164,1318,370,118721,71542,46252,25500,1652877,48551,155161,97307,17760,17690,120225,67818,9,3,1,4,29,7,8,3,1,5,29,8,Thursday July 06 2017 09:02:00
1861,456,94,218,422,83,1623,469,89,238,494,398,167108,86828,35551,32680,35572,25088,210631,86061,11011,28489,28955,29719,8,5,3,9,24,5,8,4,3,12,24,19,Thursday July 06 2017 09:05:00
1910,547,127,180,43,89,1740,544,116,171,50,239,241198,95343,39759,25678,8512,8490,290667,98420,12370,17983,7604,38256,9,2,5,5,0,3,9,2,5,6,0,20,Thursday July 06 2017 09:08:00
2232,476,167,2196,4425,81,2165,497,158,1766,3732,210,226346,105847,46434,2418164,3872471,20878,294572,79516,18178,204043,430658,20337,14,4,2,34,42,2,13,4,2,35,42,19,Thursday July 06 2017 09:11:00
1469,653,2769,535,210,1770,1380,670,2352,581,236,1467,142997,160636,4327562,99348,26457,2194534,184503,105344,318981,53966,39316,170814,12,4,53,25,11,24,12,4,54,25,11,25,Thursday July 06 2017 09:14:00
2057,128,82,246,2353,39,2040,143,77,289,1836,85,180708,31694,28616,70666,3154169,5450,243974,20776,8456,28966,158853,7964,11,0,3,5,24,2,11,0,3,8,24,2,Thursday July 06 2017 09:17:00
658,730,448,195,865,205,643,749,472,183,715,309,55814,169942,153388,32639,1450167,113714,82729,119432,55121,19226,74047,53371,6,4,10,7,18,5,7,4,10,8,18,6,Thursday July 06 2017 09:20:00
1466,547,108,2930,2648,99,1452,572,106,2791,2563,198,145812,78278,29410,2490526,1728967,38877,203362,108768,9429,287946,233075,26000,11,1,7,62,60,2,12,1,7,62,60,3,Thursday July 06 2017 09:23:00
2379,442,4108,2196,428,39,2321,450,3968,2063,496,85,207002,156972,3205754,2029725,42032,5450,291070,58795,495036,228726,66207,7964,9,2,87,30,31,2,8,2,88,31,31,3,Thursday July 06 2017 09:26:00
1683,469,530,3909,2437,1781,1643,466,635,3534,2105,1236,157600,84965,66573,3918700,2318614,2441371,207162,78326,45485,413730,203701,158987,6,7,41,67,30,11,6,7,40,69,30,11,Thursday July 06 2017 09:29:00
3012,338,1530,803,730,774,2924,365,1148,941,795,884,260378,72164,1766280,50916,55193,741370,370641,59162,137666,56851,47127,113483,8,5,26,35,23,18,7,4,26,38,22,19,Thursday July 06 2017 09:32:00
4381,221,2758,4634,1925,1684,4208,204,2621,4169,1844,1273,387886,58497,2382777,4925022,964008,2590761,593017,27620,386977,599754,176311,163665,12,1,65,89,50,18,11,1,65,90,50,19,Thursday July 06 2017 09:35:00
1230,385,914,1513,445,87,1173,409,987,1370,533,144,141427,61302,85885,1390618,29065,29857,184788,77947,65642,185831,30832,17240,9,2,62,20,28,4,9,2,62,20,28,5,Thursday July 06 2017 09:38:00
1207,171,6947,118,302,75,1106,183,5556,166,316,143,103914,54289,10556464,9401,37855,24935,129585,24010,543475,18190,49367,18825,11,1,49,15,8,3,11,1,49,19,8,3,Thursday July 06 2017 09:41:00
3170,414,865,317,25,554,2898,438,887,349,39,696,329345,81212,571441,65071,3406,488999,417191,74956,80926,35095,5833,104177,13,2,36,7,1,11,13,2,36,8,1,13,Thursday July 06 2017 09:44:00
2109,231,671,278,998,2443,2100,225,632,266,874,2421,179471,60661,773533,72736,641986,2877774,266143,31276,52932,25053,96575,303061,11,4,10,11,15,21,12,4,9,13,15,21,Thursday July 06 2017 09:47:00
3605,315,534,5487,345,170,3448,363,507,5377,388,252,318809,34080,514833,4276341,91936,117963,463483,70581,46094,813540,46595,28932,9,3,9,95,13,7,9,2,9,96,13,8,Thursday July 06 2017 09:50:00
2193,293,984,6091,233,3325,2157,307,829,4921,247,3328,204432,86114,873670,5915708,32873,4128784,284163,42923,78086,751443,35219,412769,11,2,18,87,12,32,12,3,18,87,12,32,Thursday July 06 2017 09:53:00
3578,208,264,5476,957,1203,3407,238,316,4692,684,907,310393,40886,47197,5957062,1037668,1091616,432026,40190,24915,776050,62274,140130,12,0,14,114,6,19,10,1,14,116,6,20,Thursday July 06 2017 09:56:00
1464,283,271,880,226,6180,1334,304,307,949,228,5386,252747,48278,47229,65357,43370,7324494,278868,53994,24232,62809,40011,590657,12,0,12,49,5,53,13,0,12,49,5,54,Thursday July 06 2017 09:59:00
1430,90,216,123,111,22,1325,111,285,176,130,45,192868,10180,35379,34313,26669,1428,219437,21808,26950,29235,29483,5796,9,0,7,2,2,0,9,0,9,5,2,4,Thursday July 06 2017 10:02:00
