Ninputpackets_192.168.10.3,Ninputpackets_192.168.10.50,Ninputpackets_192.168.10.51,Ninputpackets_192.168.10.19,Ninputpackets_192.168.10.9,Ninputpackets_192.168.10.25,Noutputpackets_192.168.10.3,Noutputpackets_192.168.10.50,Noutputpackets_192.168.10.51,Noutputpackets_192.168.10.19,Noutputpackets_192.168.10.9,Noutputpackets_192.168.10.25,inputbytes_192.168.10.3,inputbytes_192.168.10.50,inputbytes_192.168.10.51,inputbytes_192.168.10.19,inputbytes_192.168.10.9,inputbytes_192.168.10.25,outputbytes_192.168.10.3,outputbytes_192.168.10.50,outputbytes_192.168.10.51,outputbytes_192.168.10.19,outputbytes_192.168.10.9,outputbytes_192.168.10.25,inputuniqueIPs_192.168.10.3,inputuniqueIPs_192.168.10.50,inputuniqueIPs_192.168.10.51,inputuniqueIPs_192.168.10.19,inputuniqueIPs_192.168.10.9,inputuniqueIPs_192.168.10.25,outputuniqueIPs_192.168.10.3,outputuniqueIPs_192.168.10.50,outputuniqueIPs_192.168.10.51,outputuniqueIPs_192.168.10.19,outputuniqueIPs_192.168.10.9,outputuniqueIPs_192.168.10.25,Time
3118,711,117,66,3327,0,3004,767,113,61,2992,0,275467,212954,30658,14544,2574402,0,412702,122968,31260,7051,358629,0,9,4,1,10,63,0,10,5,1,10,63,0,Monday July 03 2017 07:55:58
3479,500,746,2939,1602,0,3467,585,707,2803,1110,0,317210,94516,583895,3028512,1755395,0,459493,103730,106423,422316,80233,0,8,3,13,50,30,0,9,3,13,52,30,0,Monday July 03 2017 07:58:58
1788,364,250,1572,192,0,1749,418,283,1772,244,0,187237,79544,35808,249510,23476,0,250447,72712,22695,141210,18068,0,8,8,5,63,7,0,9,8,6,64,7,0,Monday July 03 2017 08:01:58
1923,627,321,106,170,0,1656,674,373,109,166,0,177584,182684,84738,19441,50050,0,209986,108087,64577,11427,16050,0,8,5,10,7,4,0,8,6,11,7,4,0,Monday July 03 2017 08:04:58
2963,573,633,67,2569,0,2826,631,582,85,2337,0,270973,142038,499482,9992,1644488,0,359543,101852,51807,26418,292953,0,9,4,12,4,88,0,10,4,12,4,88,0,Monday July 03 2017 08:07:58
1665,767,1144,212,1129,0,1546,818,877,247,1177,0,170795,218466,1153933,63454,184511,0,215127,131448,108006,40147,96302,0,4,9,19,0,62,0,4,9,19,1,62,0,Monday July 03 2017 08:10:58
3046,440,1910,2559,465,0,2919,499,1803,2224,292,0,269011,123528,1821976,3101390,488820,0,360796,77456,304496,267695,20935,0,10,3,68,33,6,0,11,3,68,33,7,0,Monday July 03 2017 08:13:58
3142,534,672,240,3576,0,3034,581,740,305,3474,0,290903,136296,59901,43137,6697291,0,376474,100113,64562,60044,236792,0,8,5,42,18,12,0,8,6,42,18,12,0,Monday July 03 2017 08:16:58
2630,728,6261,2391,260,0,2634,803,5327,2210,273,0,252800,209254,6258754,2108225,26117,0,358223,120694,520643,315550,37921,0,10,9,86,50,11,0,11,9,86,50,11,0,Monday July 03 2017 08:19:58
1833,748,157,374,667,0,1783,811,183,443,620,0,192583,184212,40286,33608,464350,0,249520,137032,36426,32160,59218,0,11,2,13,33,8,0,11,2,13,34,8,0,Monday July 03 2017 08:22:58
2227,531,4502,1682,121,0,2098,598,3685,1581,125,0,215734,135232,5284632,1375458,21415,0,271359,100102,535014,217606,18097,0,10,4,57,54,2,0,10,4,57,54,3,0,Monday July 03 2017 08:25:58
2694,427,866,549,125,0,2656,476,1045,611,142,0,279454,146488,78014,53191,22792,0,354285,67673,69108,41680,50790,0,11,4,48,39,0,0,12,4,47,39,1,0,Monday July 03 2017 08:28:58
1338,571,425,30,495,0,1218,598,499,34,306,0,168614,194174,116878,5687,594466,0,199037,86456,81216,2833,19657,0,11,2,11,7,5,0,12,2,11,7,5,0,Monday July 03 2017 08:31:58
1091,225,400,2020,61,0,1077,261,467,1683,80,0,103266,45418,108867,2300114,10565,0,134625,47102,52699,192706,5677,0,8,5,10,32,7,0,10,5,10,32,7,0,Monday July 03 2017 08:34:58
853,798,822,101,54,0,840,889,784,111,57,0,112624,172596,682489,19003,2802,0,133913,155304,86860,11558,23031,0,8,6,13,2,2,0,9,6,13,2,2,0,Monday July 03 2017 08:37:58
3119,485,528,33,53,0,2469,545,573,28,57,0,288214,148942,186702,6656,13181,0,326930,85847,79804,3031,11561,0,8,4,13,6,2,0,9,5,13,6,2,0,Monday July 03 2017 08:40:58
1311,325,303,157,352,0,1326,355,373,176,321,0,144527,94186,58708,33980,447518,0,180173,56676,46958,36679,46998,0,7,3,5,5,3,0,8,3,5,5,3,0,Monday July 03 2017 08:43:58
2713,598,3095,168,1089,0,2560,654,3045,186,713,0,261209,142556,3484572,40399,1530870,0,352256,112422,465229,35451,97282,0,12,2,81,6,5,0,12,2,82,7,5,0,Monday July 03 2017 08:46:58
1592,413,2049,162,199,0,1589,459,2267,185,238,0,164910,104594,235090,39333,78737,0,214189,77892,260022,22171,18719,0,10,1,97,9,7,0,12,1,97,8,7,0,Monday July 03 2017 08:49:58
3226,633,288,1174,41,0,2818,727,339,1042,43,0,294569,170252,48272,1118341,5679,0,393842,117896,50332,108464,3395,0,10,3,8,24,3,0,10,5,8,24,3,0,Monday July 03 2017 08:52:58
4071,326,103,130,70,0,3645,367,99,129,78,0,341194,56282,34344,25446,5888,0,486410,68266,11061,13781,31389,0,11,4,3,5,1,0,12,5,4,5,1,0,Monday July 03 2017 08:55:58
4430,713,114,7,106,0,4120,753,126,31,77,0,388752,228284,30590,560,80754,0,565076,110066,31788,4813,6541,0,8,4,2,5,2,0,8,4,3,6,2,0,Monday July 03 2017 08:58:58
1869,227,182,166,4,0,1688,252,192,193,8,0,173148,46174,69677,28142,252,0,226904,47858,31118,38053,489,0,13,0,7,4,1,0,14,0,7,5,1,0,Monday July 03 2017 09:01:58
2322,534,237,12,38,0,2258,616,247,33,40,0,248676,135534,83178,1164,2008,0,334304,100939,20579,2302,22338,0,9,3,13,5,0,0,10,4,13,5,0,0,Monday July 03 2017 09:04:58
4831,373,612,166,0,0,4395,403,524,212,0,0,437705,138650,608420,51968,0,0,641976,51074,69157,34226,0,0,9,1,13,5,0,0,10,1,13,7,0,0,Monday July 03 2017 09:07:58
1512,582,197,1132,369,0,1433,658,207,1028,349,0,134932,159814,40384,1113712,291782,0,177840,104728,37536,237824,76078,0,8,7,8,21,2,0,8,7,8,22,2,0,Monday July 03 2017 09:10:58
2275,277,128,304,89,0,2100,320,117,356,101,0,191609,69500,35522,60657,5908,0,287151,53004,12181,44681,25752,0,11,2,5,21,3,0,12,2,5,21,3,0,Monday July 03 2017 09:13:58
3959,433,1627,1904,120,0,3836,481,1394,1474,135,0,343958,149520,2045525,2234069,47394,0,482008,72897,209124,158212,12147,0,11,3,23,21,4,0,11,4,32,21,4,0,Monday July 03 2017 09:16:58
1506,746,1412,473,144,500,1365,819,1456,590,147,614,167591,177934,247154,82096,23817,696795,194953,138670,260923,93431,42915,72582,12,2,64,13,3,6,14,2,64,13,3,8,Monday July 03 2017 09:19:58
2611,466,1037,6044,0,4702,2532,523,889,6023,0,5002,291223,113672,1036848,4791067,0,3951543,366039,86190,151785,793601,0,620278,11,1,22,134,0,103,11,1,22,136,0,104,Monday July 03 2017 09:22:58
1593,742,1548,243,252,6525,1523,816,1452,298,287,6709,160300,177382,1150725,46120,56152,5801076,203654,138710,162069,52789,52628,867903,8,5,40,16,4,133,8,5,40,16,4,137,Monday July 03 2017 09:25:58
3749,377,1793,2309,0,6830,3479,441,1556,1661,0,7536,358133,82652,1793053,3178107,0,5693167,481591,79839,152241,338195,0,1042487,11,4,34,21,0,116,12,4,35,21,0,120,Monday July 03 2017 09:28:58
3375,645,3490,2313,130,5165,3342,695,2172,1748,122,6559,316212,146184,5664275,2994436,19624,2870486,432261,116582,169578,189588,31202,837613,10,3,20,32,0,174,10,3,21,32,0,189,Monday July 03 2017 09:31:58
3380,49,102,511,2,2973,3365,61,110,646,2,3893,350214,24130,31204,53549,152,1471007,525619,5594,10695,66998,152,498511,15,0,5,33,0,74,15,1,5,33,0,90,Monday July 03 2017 09:34:58
2388,244,3402,144,25896,3596,2365,275,2406,183,20842,4857,244107,68722,4613009,38140,67509897,1757362,354482,40196,360843,53221,1062108,569307,12,0,21,8,47,93,12,1,21,9,47,105,Monday July 03 2017 09:37:58
3270,133,807,5489,720,3383,3048,167,919,3731,802,4452,300669,34286,73501,7793575,63269,1835799,424233,29317,68744,440216,94895,605790,10,1,28,74,40,84,10,2,28,74,40,96,Monday July 03 2017 09:40:58
5733,335,4011,1117,464,6323,5026,361,4092,1253,497,6939,497048,92394,3135551,69870,115559,5963206,696901,53978,547807,71574,65055,750683,14,0,52,71,9,143,15,0,53,71,9,178,Monday July 03 2017 09:43:58
5126,325,455,7748,1158,9242,4760,353,612,6321,886,9194,424256,93514,64398,13290278,1098052,17825947,637264,55690,47741,618327,73476,659476,11,5,36,57,16,5,11,5,36,56,16,50,Monday July 03 2017 09:46:58
2639,103,105,8733,155,664,2459,138,108,4792,202,712,239074,14852,33116,15513122,14218,690607,324748,25272,11103,397755,11577,80545,12,1,3,59,14,8,14,1,3,58,14,48,Monday July 03 2017 09:49:58
4719,241,2317,3775,3263,35,4127,297,2044,2488,2662,196,396271,68590,1856448,7108525,3597110,5224,522661,44406,286947,215461,248983,12816,11,0,41,34,39,2,12,1,41,34,38,40,Monday July 03 2017 09:52:58
1993,47,1339,7742,344,753,1801,61,1247,5976,406,872,217214,23950,1468547,10613477,45343,658750,286928,6474,133431,609920,52864,117805,11,1,50,56,21,6,12,2,50,56,21,6,Monday July 03 2017 09:55:58
2515,398,627,4448,60,54,2522,421,670,3933,67,79,232069,82712,78294,4519231,3006,3376,364403,73312,49850,468550,23621,27390,10,3,30,70,4,1,11,3,30,70,4,2,Monday July 03 2017 09:58:58
