Ninputpackets_192.168.10.3,Ninputpackets_192.168.10.50,Ninputpackets_192.168.10.51,Ninputpackets_192.168.10.19,Ninputpackets_192.168.10.9,Ninputpackets_192.168.10.25,Noutputpackets_192.168.10.3,Noutputpackets_192.168.10.50,Noutputpackets_192.168.10.51,Noutputpackets_192.168.10.19,Noutputpackets_192.168.10.9,Noutputpackets_192.168.10.25,inputbytes_192.168.10.3,inputbytes_192.168.10.50,inputbytes_192.168.10.51,inputbytes_192.168.10.19,inputbytes_192.168.10.9,inputbytes_192.168.10.25,outputbytes_192.168.10.3,outputbytes_192.168.10.50,outputbytes_192.168.10.51,outputbytes_192.168.10.19,outputbytes_192.168.10.9,outputbytes_192.168.10.25,inputuniqueIPs_192.168.10.3,inputuniqueIPs_192.168.10.50,inputuniqueIPs_192.168.10.51,inputuniqueIPs_192.168.10.19,inputuniqueIPs_192.168.10.9,inputuniqueIPs_192.168.10.25,outputuniqueIPs_192.168.10.3,outputuniqueIPs_192.168.10.50,outputuniqueIPs_192.168.10.51,outputuniqueIPs_192.168.10.19,outputuniqueIPs_192.168.10.9,outputuniqueIPs_192.168.10.25,Time
3,113,0,0,0,0,1,86,0,1,0,0,324,5044,0,0,0,0,71,162665,0,52,0,0,2,2,0,0,0,0,1,2,0,1,0,0,Friday July 07 2017 09:10:00
3,131,0,0,0,0,5,78,0,0,0,0,316,5772,0,0,0,0,577,183150,0,0,0,0,3,2,0,0,0,0,4,1,0,0,0,0,Friday July 07 2017 09:13:00
3,8,0,0,2,0,3,5,0,1,4,3,175,344,0,0,104,0,339,24935,0,52,329,156,2,2,0,0,2,0,2,1,0,1,3,1,Friday July 07 2017 09:16:00
2,1,0,0,0,1,1,0,0,0,1,2,145,56,0,0,0,2888,88,0,0,0,40,104,2,1,0,0,0,1,1,0,0,0,1,1,Friday July 07 2017 09:19:00
4,0,0,0,6,1,4,0,0,0,5,0,293,0,0,0,5218,1500,560,0,0,0,328,0,4,0,0,0,4,1,3,0,0,0,5,0,Friday July 07 2017 09:22:00
1,1,0,0,0,0,1,0,0,0,1,1,61,152,0,0,0,0,125,0,0,0,41,641,1,1,0,0,0,0,1,0,0,0,1,1,Friday July 07 2017 09:25:00
3,0,0,0,0,0,2,1,0,1,0,0,259,0,0,0,0,0,227,988,0,52,0,0,2,0,0,0,0,0,1,1,0,1,0,0,Friday July 07 2017 09:28:00
2,3,0,0,2,0,1,1,0,1,2,0,118,245,0,0,3000,0,51,108,0,58,118,0,1,3,0,0,2,0,1,1,0,0,1,0,Friday July 07 2017 09:31:00
1,0,0,0,3,0,0,0,0,0,3,0,75,0,0,0,3613,0,0,0,0,0,435,0,1,0,0,0,3,0,0,0,0,0,3,0,Friday July 07 2017 09:34:00
0,0,1,0,0,0,0,0,0,1,1,0,0,0,52,0,0,0,0,0,0,78,41,0,0,0,1,0,0,0,0,0,0,1,1,0,Friday July 07 2017 09:37:00
2,0,0,1,6,0,4,0,0,1,2,1,112,0,0,2753,3237,0,579,0,0,52,80,52,2,0,0,1,6,0,3,0,0,1,1,1,Friday July 07 2017 09:40:00
1,0,0,0,0,0,1,1,0,0,2,0,312,0,0,0,0,0,118,312,0,0,111,0,1,0,0,0,0,0,1,1,0,0,2,0,Friday July 07 2017 09:43:00
0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4460,0,0,0,0,0,104,0,0,0,0,0,1,0,0,0,0,0,1,0,Friday July 07 2017 09:46:00
0,0,0,0,0,9,2,0,0,0,0,3,0,0,0,0,0,17844,214,0,0,0,0,156,0,0,0,0,0,3,2,0,0,0,0,1,Friday July 07 2017 09:49:00
3,0,0,3,7,3,0,0,0,1,2,2,213,0,0,2900,4844,2033,0,0,0,52,80,621,2,0,0,3,7,2,0,0,0,1,2,2,Friday July 07 2017 09:52:00
1,1,0,4,0,2,0,1,0,1,0,3,52,48,0,227,0,112,0,60,0,52,0,783,1,1,0,4,0,2,0,1,0,1,0,3,Friday July 07 2017 09:55:00
3,2,0,1,0,1,5,1,0,1,0,2,191,260,0,52,0,134,618,108,0,120,0,80,3,1,0,1,0,1,3,1,0,1,0,2,Friday July 07 2017 09:58:00
1,0,1,0,0,0,1,0,0,0,0,0,79,0,52,0,0,0,189,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Friday July 07 2017 10:01:00
