Ninputpackets_192.168.10.3,Ninputpackets_192.168.10.50,Ninputpackets_192.168.10.51,Ninputpackets_192.168.10.19,Ninputpackets_192.168.10.9,Ninputpackets_192.168.10.25,Noutputpackets_192.168.10.3,Noutputpackets_192.168.10.50,Noutputpackets_192.168.10.51,Noutputpackets_192.168.10.19,Noutputpackets_192.168.10.9,Noutputpackets_192.168.10.25,inputbytes_192.168.10.3,inputbytes_192.168.10.50,inputbytes_192.168.10.51,inputbytes_192.168.10.19,inputbytes_192.168.10.9,inputbytes_192.168.10.25,outputbytes_192.168.10.3,outputbytes_192.168.10.50,outputbytes_192.168.10.51,outputbytes_192.168.10.19,outputbytes_192.168.10.9,outputbytes_192.168.10.25,inputuniqueIPs_192.168.10.3,inputuniqueIPs_192.168.10.50,inputuniqueIPs_192.168.10.51,inputuniqueIPs_192.168.10.19,inputuniqueIPs_192.168.10.9,inputuniqueIPs_192.168.10.25,outputuniqueIPs_192.168.10.3,outputuniqueIPs_192.168.10.50,outputuniqueIPs_192.168.10.51,outputuniqueIPs_192.168.10.19,outputuniqueIPs_192.168.10.9,outputuniqueIPs_192.168.10.25,Time
7,1,0,1,0,0,1,1,0,0,0,2,1948,64,0,76,0,0,69,52,0,0,0,1421,5,0,0,1,0,0,1,1,0,0,0,2,Thursday July 06 2017 09:06:20
3,0,0,0,4,0,2,0,0,0,5,0,355,0,0,0,6000,0,449,0,0,0,230,0,3,0,0,0,4,0,2,0,0,0,5,0,Thursday July 06 2017 09:09:20
3,0,4,1,0,0,2,0,6,1,1,1,187,0,8896,52,0,0,237,0,525,52,40,52,3,0,1,1,0,0,2,0,5,1,1,1,Thursday July 06 2017 09:12:20
3,1,0,0,4,2,0,1,0,0,0,3,172,56,0,0,6022,1690,0,92,0,0,0,569,3,0,0,0,4,2,0,1,0,0,0,3,Thursday July 06 2017 09:15:20
0,0,0,1,2,0,2,2,0,0,0,0,0,0,0,52,126,0,385,92,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,Thursday July 06 2017 09:18:20
1,2,2,0,0,0,0,0,0,2,0,1,72,110,1552,0,0,0,0,0,0,124,0,58,1,2,2,0,0,0,0,0,0,2,0,1,Thursday July 06 2017 09:21:20
1,1,0,2,6,0,2,0,0,4,4,0,60,95,0,1551,1034,0,127,0,0,540,181,0,1,1,0,1,6,0,2,0,0,4,4,0,Thursday July 06 2017 09:24:20
2,1,8,1,0,4,1,1,1,1,0,1,128,448,7774,1500,0,5709,170,76,480,52,0,52,2,0,5,1,0,2,1,1,1,1,0,1,Thursday July 06 2017 09:27:20
3,0,1,6,5,1,4,0,3,2,1,0,288,0,1500,6086,7586,404,496,0,167,456,40,0,3,0,1,6,1,1,3,0,3,2,1,0,Thursday July 06 2017 09:30:20
6,0,0,3,0,1,3,0,0,2,0,0,834,0,0,5948,0,1500,239,0,0,104,0,0,3,0,0,2,0,1,3,0,0,2,0,0,Thursday July 06 2017 09:33:20
1,1,1,1,1,0,1,1,5,1,2,4,79,332,1500,1500,40,0,159,104,236,60,119,1338,1,1,1,1,1,0,1,1,5,0,2,2,Thursday July 06 2017 09:36:20
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,52,0,0,0,0,0,0,41,0,0,0,0,1,0,0,0,0,0,0,1,0,Thursday July 06 2017 09:39:20
1,0,7,0,1,1,4,0,5,0,0,0,52,0,4527,0,166,1514,1963,0,3648,0,0,0,1,0,6,0,1,0,4,0,4,0,0,0,Thursday July 06 2017 09:42:20
1,0,2,1,0,2,2,0,1,0,0,1,67,0,1560,52,0,3015,326,0,52,0,0,729,1,0,1,1,0,2,2,0,1,0,0,1,Thursday July 06 2017 09:45:20
2,1,1,6,0,1,3,0,0,3,2,0,126,60,1500,1136,0,52,404,0,0,781,127,0,1,1,1,5,0,1,2,0,0,3,2,0,Thursday July 06 2017 09:48:20
2,0,1,2,0,2,5,0,2,1,1,0,165,0,52,1522,0,503,555,0,104,52,48,0,2,0,1,2,0,1,3,0,1,1,1,0,Thursday July 06 2017 09:51:20
1,1,0,7,0,0,1,0,0,2,0,0,99,40,0,4834,0,0,161,0,0,621,0,0,1,1,0,6,0,0,1,0,0,2,0,0,Thursday July 06 2017 09:54:20
3,1,0,4,1,5,5,0,0,6,1,2,264,124,0,3098,2960,4294,627,0,0,1011,40,1080,3,1,0,4,1,3,4,0,0,5,1,2,Thursday July 06 2017 09:57:20
1,1,0,0,0,5,1,0,0,0,0,3,199,448,0,0,0,3481,203,0,0,0,0,264,0,1,0,0,0,5,1,0,0,0,0,3,Thursday July 06 2017 10:00:20
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,113,0,113,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Thursday July 06 2017 10:03:20
