Ninputpackets_192.168.10.3,Ninputpackets_192.168.10.50,Ninputpackets_192.168.10.51,Ninputpackets_192.168.10.19,Ninputpackets_192.168.10.9,Ninputpackets_192.168.10.25,Noutputpackets_192.168.10.3,Noutputpackets_192.168.10.50,Noutputpackets_192.168.10.51,Noutputpackets_192.168.10.19,Noutputpackets_192.168.10.9,Noutputpackets_192.168.10.25,inputbytes_192.168.10.3,inputbytes_192.168.10.50,inputbytes_192.168.10.51,inputbytes_192.168.10.19,inputbytes_192.168.10.9,inputbytes_192.168.10.25,outputbytes_192.168.10.3,outputbytes_192.168.10.50,outputbytes_192.168.10.51,outputbytes_192.168.10.19,outputbytes_192.168.10.9,outputbytes_192.168.10.25,inputuniqueIPs_192.168.10.3,inputuniqueIPs_192.168.10.50,inputuniqueIPs_192.168.10.51,inputuniqueIPs_192.168.10.19,inputuniqueIPs_192.168.10.9,inputuniqueIPs_192.168.10.25,outputuniqueIPs_192.168.10.3,outputuniqueIPs_192.168.10.50,outputuniqueIPs_192.168.10.51,outputuniqueIPs_192.168.10.19,outputuniqueIPs_192.168.10.9,outputuniqueIPs_192.168.10.25,Time
1703,626,516,641,349,39,1621,685,564,766,399,81,177997,139600,140714,58083,53926,5456,260949,112506,166704,56846,47869,7472,11,3,2,37,14,1,12,3,2,37,14,1,Wednesday July 05 2017 07:36:42
2316,868,176,7740,2144,149,2274,948,187,6165,2033,233,246983,183734,48926,11760803,2324050,104611,333855,164262,37694,469629,165248,29501,12,2,2,21,26,5,13,2,2,21,27,6,Wednesday July 05 2017 07:39:42
3645,796,133,3989,396,117,3369,858,133,2715,457,215,331900,183606,55494,6106149,51738,23036,447784,145525,19770,265068,38857,41666,10,3,6,27,22,1,10,4,6,27,22,2,Wednesday July 05 2017 07:42:42
1921,549,130,3427,345,105,1804,584,130,3268,387,160,197301,173816,24954,2591541,38261,29917,250155,82592,32515,428303,45502,19448,11,6,2,94,12,2,12,6,2,94,12,2,Wednesday July 05 2017 07:45:42
2414,809,186,828,322,49,2365,1111,234,979,356,91,216371,134066,48868,74831,40227,6356,321453,173299,24440,62920,25345,8432,9,3,2,81,10,1,9,6,2,81,10,2,Wednesday July 05 2017 07:48:42
2280,750,2732,1636,8587,91,2110,782,2615,1290,6645,158,210822,203598,3350222,1819427,12169766,8680,283516,109629,511975,164268,461486,34710,7,7,42,30,23,2,8,7,43,30,23,2,Wednesday July 05 2017 07:51:42
1410,384,946,253,2068,36,1359,427,1052,318,1797,67,156465,108806,153861,26938,1642589,5200,183857,63955,150869,23538,191528,6382,10,4,36,23,35,1,10,5,36,22,36,1,Wednesday July 05 2017 07:54:42
1299,1072,4571,234,1538,360,1193,1165,3950,248,1551,416,142556,213934,5439116,82732,494650,364127,168869,204844,1001110,28745,142979,43392,9,4,55,7,60,8,10,5,55,7,60,8,Wednesday July 05 2017 07:57:42
1159,698,1012,1689,466,678,1183,716,1135,1732,458,871,115498,204078,88766,1248550,152474,323482,136756,97396,71736,193497,40960,116793,11,4,41,30,16,25,14,4,41,31,16,25,Wednesday July 05 2017 08:00:42
1540,509,28,482,1584,91,1465,530,133,627,1403,158,131909,110854,3312,51173,947528,8678,173379,82948,8782,51976,159478,34710,9,4,0,11,39,2,10,4,12,11,39,3,Wednesday July 05 2017 08:03:42
4270,707,1860,1291,9515,1936,4017,787,1724,1469,8236,1996,368014,151792,2308212,595912,10853139,2157789,552524,130706,170947,136475,905069,201214,11,2,17,23,125,31,12,2,20,24,125,32,Wednesday July 05 2017 08:06:42
5495,1019,10443,806,1215,766,5052,1067,8253,1090,1302,769,517644,249548,12251810,264461,107875,893013,703829,169334,2701283,74179,70498,91972,14,2,79,15,78,17,14,3,80,16,78,18,Wednesday July 05 2017 08:09:42
5365,587,7295,3153,1498,816,4952,599,5658,3232,1356,724,427668,136324,3695127,2141114,1332194,1188367,683058,88354,12247124,294408,134483,85203,8,5,62,38,19,6,8,5,62,38,19,8,Wednesday July 05 2017 08:12:42
5658,651,4260,562,1530,41,5145,682,3275,783,1282,89,455397,164182,257160,52358,1206451,5436,711385,105220,12000581,69305,98744,10318,13,0,2,14,39,2,12,1,2,13,39,4,Wednesday July 05 2017 08:15:42
4715,755,4249,2307,8486,2488,4434,802,3204,2527,7192,2348,417154,173062,256706,1565509,10043847,3063278,625978,128043,11996750,208198,835133,267488,8,5,2,42,125,46,9,5,2,42,125,48,Wednesday July 05 2017 08:18:42
3380,562,4206,4177,4618,163,3296,578,3174,4133,4148,224,304444,134676,254274,3734651,3208073,30695,418924,87684,11929879,490536,497659,44633,10,5,2,93,84,3,11,5,2,93,84,3,Wednesday July 05 2017 08:21:42
3353,725,4272,1929,1397,1265,3197,781,3179,2317,1377,1042,371895,139990,265048,309444,549905,1878510,465175,131426,11930047,149371,312603,143335,9,4,2,67,42,9,9,5,2,67,42,9,Wednesday July 05 2017 08:24:42
3147,898,4276,3249,235,549,3047,934,3137,3279,291,710,292354,246696,258252,2977879,25915,331287,431484,138846,11994021,385321,24420,112220,9,4,2,55,19,27,9,4,2,55,19,27,Wednesday July 05 2017 08:27:42
3147,502,2871,168,222,89,2993,555,2073,222,214,132,273808,110178,180948,20452,36779,8500,386913,89913,8010594,17339,38068,30524,10,3,2,39,4,1,10,3,2,39,4,2,Wednesday July 05 2017 08:30:42
2089,693,227,204,3002,2757,2004,726,236,230,2219,2295,214285,175640,55792,41975,3130727,4208511,330503,113028,44677,58517,203729,207060,12,4,3,7,30,7,13,4,3,7,31,7,Wednesday July 05 2017 08:33:42
1106,397,84,2107,2308,834,1092,425,81,1459,2206,869,105563,62934,35730,3299040,1380090,707105,139246,75554,15897,142655,266020,102074,9,6,2,27,66,19,10,6,2,28,65,19,Wednesday July 05 2017 08:36:42
1738,376,2329,2272,580,262,1693,385,1735,1627,636,370,232000,125586,3173424,3513504,33877,133659,267194,43780,205509,119722,62814,45272,11,2,21,30,40,13,12,3,21,31,40,13,Wednesday July 05 2017 08:39:42
1269,603,149,204,5236,665,1191,655,147,236,4674,700,140740,150430,43475,63515,3444665,634020,187835,102955,22697,25195,829207,79283,11,3,4,7,94,19,11,3,4,7,94,22,Wednesday July 05 2017 08:42:42
2524,767,3474,490,2401,253,2487,787,2558,503,1826,337,254171,176738,5570804,442266,2069686,53451,360521,125406,276498,81606,214831,57273,12,2,17,9,41,8,13,2,17,9,41,9,Wednesday July 05 2017 08:45:42
2670,385,1300,259,195,222,3461,408,1131,294,182,317,2939935,96218,1436485,60665,32358,73531,405774,58608,130568,24131,36325,41195,16,4,31,7,4,5,16,4,31,7,4,7,Wednesday July 05 2017 08:48:42
5644,356,390,278,3942,84,6632,379,399,309,2817,362,5523768,75528,55847,82513,5977454,17701,574127,57931,35469,52481,198802,26961,14,2,25,9,26,3,15,3,25,9,26,28,Wednesday July 05 2017 08:51:42
2180,595,2661,2254,929,74,2187,648,2487,2100,823,250,265835,171384,2135893,2315510,1243620,26218,319378,92415,340390,313788,42688,22992,12,2,56,52,24,3,12,2,56,51,24,28,Wednesday July 05 2017 08:54:42
1984,584,448,909,239,95,1723,623,548,963,247,260,187411,130802,61177,342168,37310,8836,229714,100726,46389,95179,46814,37622,13,0,24,53,14,1,14,1,24,53,14,25,Wednesday July 05 2017 08:57:42
922,631,288,554,113,351,864,657,296,523,116,451,179793,143264,66584,439968,26888,310562,186799,104290,55097,66305,30711,45442,11,4,4,6,1,9,10,5,5,7,1,34,Wednesday July 05 2017 09:00:42
2921,481,73,134,86,2531,2656,525,69,152,76,2113,277387,71590,27926,28917,17076,3753755,342738,93456,7970,26312,8288,225648,10,6,1,10,0,34,9,7,1,10,0,35,Wednesday July 05 2017 09:03:42
1400,384,1470,31,130,41,1443,442,1142,36,120,72,127620,59498,2242605,6508,29523,5436,181540,77569,130662,3665,12729,6950,14,0,14,2,1,1,13,2,15,1,1,2,Wednesday July 05 2017 09:06:42
2137,817,5216,5617,86,2169,1955,852,2412,3377,76,1437,223020,212094,10364481,8458919,17076,3099530,264103,128356,253815,311022,8288,120316,10,4,27,35,0,17,10,5,27,36,0,17,Wednesday July 05 2017 09:09:42
3469,629,2239,1453,86,142,3400,654,2210,1447,95,221,312028,152598,1507868,1319359,7560,45054,493043,99492,298304,220376,32860,42976,10,6,52,57,1,3,10,6,52,57,1,4,Wednesday July 05 2017 09:12:42
2880,477,8196,567,2169,41,2632,538,4850,623,1739,85,277619,71738,12992882,35953,3137501,5436,371111,96292,350734,35270,293436,10122,11,2,34,50,16,1,10,3,34,50,16,2,Wednesday July 05 2017 09:15:42
1430,772,529,161,524,466,1364,815,607,165,585,516,159079,185224,66949,29561,71823,503400,201096,135493,65373,36773,66585,50384,11,3,28,2,14,7,12,3,28,2,14,8,Wednesday July 05 2017 09:18:42
2584,563,4212,2489,2420,1325,2497,615,4196,2105,2112,1177,245484,115962,3052837,3353927,2303684,1794209,341364,98778,504470,246639,193775,180607,8,5,115,42,25,21,7,8,115,41,25,21,Wednesday July 05 2017 09:21:42
2120,744,575,892,330,139,1935,788,664,988,401,215,245693,167126,55661,94473,27986,29575,296862,124300,40917,75712,56095,45192,11,2,39,45,20,4,9,4,38,45,21,5,Wednesday July 05 2017 09:24:42
2052,772,297,2328,179,223,1980,810,290,2170,169,318,213768,170490,68009,1904065,39218,141170,271395,134488,50216,261410,38098,34669,12,4,8,44,4,3,12,4,8,44,4,4,Wednesday July 05 2017 09:27:42
1146,522,72,1448,114,246,1040,582,69,1435,102,332,164571,95140,27589,1341946,29666,128993,209148,102851,8077,150847,27529,37860,9,6,3,49,1,8,8,7,3,49,1,9,Wednesday July 05 2017 09:30:42
1831,264,3046,312,104,43,1689,268,2695,372,109,85,151102,63768,4155954,20694,23607,5616,201618,35164,322371,23996,23183,7964,12,1,43,28,5,2,13,1,43,28,5,2,Wednesday July 05 2017 09:33:42
2479,475,262,2403,26,4088,2267,501,269,1509,28,3685,229095,107230,59705,3769929,10442,5082664,294569,78648,51784,112977,16015,462914,8,5,5,16,1,66,8,7,5,15,1,66,Wednesday July 05 2017 09:36:42
4142,372,69,3016,3559,153,3858,391,62,2313,2757,249,432316,80628,27466,5532742,5153380,107915,615266,61370,7558,204725,258532,30946,11,2,1,12,28,8,10,3,1,12,28,10,Wednesday July 05 2017 09:39:42
1974,523,2258,2943,346,745,1803,586,2020,2566,401,838,195403,116956,2700626,3458364,40454,901445,247154,94695,160484,276759,43688,96970,11,2,10,39,25,12,10,3,10,39,25,14,Wednesday July 05 2017 09:42:42
3399,359,244,1351,5328,57,3004,358,249,1139,4702,88,285224,111888,50607,1573989,5271897,8318,368834,44296,43532,139385,637998,8050,10,3,9,24,86,1,8,6,9,24,86,1,Wednesday July 05 2017 09:45:42
1834,448,115,5739,1056,1847,1759,480,117,5207,1099,1538,171491,49904,36381,5396549,235369,2595762,228178,90464,12557,598475,78270,314128,12,2,2,111,56,34,12,2,2,112,56,34,Wednesday July 05 2017 09:48:42
1064,302,81,1950,192,1830,1050,322,74,1906,209,1945,111891,86886,28296,1771949,51346,1759731,153125,40119,8194,200993,35813,231712,12,2,3,79,4,42,10,6,3,77,4,43,Wednesday July 05 2017 09:51:42
2048,357,4743,2463,913,237,2002,388,4412,2101,821,437,239639,112332,3469506,2388373,562660,47531,287528,51753,599792,225169,94585,41442,13,1,111,52,12,33,10,4,111,52,12,33,Wednesday July 05 2017 09:54:42
1131,708,305,817,146,218,1025,766,426,894,177,354,167316,137700,42758,347009,22594,81195,190456,128538,31719,53804,21400,51765,12,2,50,40,6,9,13,3,50,40,6,10,Wednesday July 05 2017 09:57:42
2007,86,4031,135,88,188,1948,74,3414,161,107,316,241577,6952,4042640,23111,22720,110627,272861,7332,516377,28110,27380,35910,14,1,68,12,0,7,14,2,68,14,2,9,Wednesday July 05 2017 10:00:42
503,122,42,93,40,0,543,140,67,154,0,0,61946,21762,10283,24890,1640,0,91552,28728,9341,26810,0,0,4,3,8,9,0,0,6,3,11,10,0,0,Wednesday July 05 2017 10:03:42
495,70,0,0,0,0,489,90,0,0,0,0,77746,3880,0,0,0,0,107485,9102,0,0,0,0,6,3,0,0,0,0,5,5,0,0,0,0,Wednesday July 05 2017 10:06:42
19,0,0,0,0,0,25,0,0,0,0,0,8342,0,0,0,0,0,5793,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,Wednesday July 05 2017 10:09:42
