Ninputpackets_192.168.10.3,Ninputpackets_192.168.10.50,Ninputpackets_192.168.10.51,Ninputpackets_192.168.10.19,Ninputpackets_192.168.10.9,Ninputpackets_192.168.10.25,Noutputpackets_192.168.10.3,Noutputpackets_192.168.10.50,Noutputpackets_192.168.10.51,Noutputpackets_192.168.10.19,Noutputpackets_192.168.10.9,Noutputpackets_192.168.10.25,inputbytes_192.168.10.3,inputbytes_192.168.10.50,inputbytes_192.168.10.51,inputbytes_192.168.10.19,inputbytes_192.168.10.9,inputbytes_192.168.10.25,outputbytes_192.168.10.3,outputbytes_192.168.10.50,outputbytes_192.168.10.51,outputbytes_192.168.10.19,outputbytes_192.168.10.9,outputbytes_192.168.10.25,inputuniqueIPs_192.168.10.3,inputuniqueIPs_192.168.10.50,inputuniqueIPs_192.168.10.51,inputuniqueIPs_192.168.10.19,inputuniqueIPs_192.168.10.9,inputuniqueIPs_192.168.10.25,outputuniqueIPs_192.168.10.3,outputuniqueIPs_192.168.10.50,outputuniqueIPs_192.168.10.51,outputuniqueIPs_192.168.10.19,outputuniqueIPs_192.168.10.9,outputuniqueIPs_192.168.10.25,Time
1,1,0,0,9,0,3,0,0,0,4,0,76,52,0,0,4149,0,433,0,0,0,334,0,1,1,0,0,6,0,1,0,0,0,4,0,Wednesday July 05 2017 08:42:43
1,0,10,0,4,0,3,1,1,1,2,0,40,0,14874,0,4570,0,256,988,52,231,80,0,1,0,5,0,3,0,3,1,1,1,2,0,Wednesday July 05 2017 08:45:43
3,1,0,1,0,0,6,0,0,1,1,0,6955,108,0,52,0,0,696,0,0,52,108,0,1,1,0,1,0,0,3,0,0,1,1,0,Wednesday July 05 2017 08:48:43
7,0,2,0,3,1,10,0,1,1,3,1,9854,0,104,0,4500,52,659,0,52,52,120,52,3,0,1,0,1,1,4,0,1,1,1,1,Wednesday July 05 2017 08:51:43
2,0,2,3,0,0,2,2,2,1,1,0,1551,0,1720,1732,0,0,227,293,104,52,41,0,2,0,2,2,0,0,2,2,2,1,1,0,Wednesday July 05 2017 08:54:43
2,0,1,0,0,0,3,0,0,0,0,0,127,0,52,0,0,0,382,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,Wednesday July 05 2017 08:57:43
1,0,0,0,0,1,1,0,0,2,0,0,70,0,0,0,0,1500,172,0,0,621,0,0,1,0,0,0,0,1,1,0,0,2,0,0,Wednesday July 05 2017 09:00:43
6,0,0,0,0,2,2,1,0,1,0,1,660,0,0,0,0,3000,243,88,0,52,0,40,4,0,0,0,0,2,1,1,0,1,0,1,Wednesday July 05 2017 09:03:43
1,1,1,0,0,0,4,0,1,1,0,0,60,40,83,0,0,0,678,0,52,52,0,0,1,1,1,0,0,0,2,0,1,1,0,0,Wednesday July 05 2017 09:06:43
3,0,6,9,0,4,3,0,1,2,0,1,188,0,9053,12605,0,7448,370,0,52,118,0,52,3,0,2,7,0,2,3,0,1,2,0,1,Wednesday July 05 2017 09:09:43
4,0,5,2,1,0,5,0,3,2,0,0,278,0,3234,234,112,0,735,0,156,118,0,0,3,0,4,1,0,0,4,0,2,2,0,0,Wednesday July 05 2017 09:12:43
4,1,4,0,3,0,4,0,3,0,0,0,258,40,6000,0,3028,0,471,0,156,0,0,0,1,1,1,0,3,0,4,0,1,0,0,0,Wednesday July 05 2017 09:15:43
1,3,0,0,0,0,0,1,2,1,0,1,52,158,0,0,0,0,0,104,104,52,0,52,1,3,0,0,0,0,0,1,2,0,0,1,Wednesday July 05 2017 09:18:43
3,1,4,4,2,0,2,0,7,1,2,0,207,92,4638,7970,4460,0,212,0,804,52,113,0,2,1,4,4,1,0,2,0,5,1,2,0,Wednesday July 05 2017 09:21:43
2,0,3,0,0,0,1,0,0,1,0,0,1558,0,296,0,0,0,192,0,0,52,0,0,2,0,3,0,0,0,1,0,0,1,0,0,Wednesday July 05 2017 09:24:43
1,1,0,1,0,0,1,0,0,0,0,0,68,92,0,52,0,0,227,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,Wednesday July 05 2017 09:27:43
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,78,0,0,52,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Wednesday July 05 2017 09:30:43
1,1,6,1,0,0,4,0,4,0,0,0,71,124,13344,52,0,0,492,0,196,0,0,0,1,1,1,1,0,0,4,0,3,0,0,0,Wednesday July 05 2017 09:33:43
5,0,0,0,0,4,2,0,1,1,0,3,367,0,0,0,0,4577,317,0,59,52,0,156,4,0,0,0,0,2,2,0,1,1,0,1,Wednesday July 05 2017 09:36:43
4,0,0,4,4,1,5,1,0,2,1,0,256,0,0,8920,3627,1500,857,120,0,262,40,0,2,0,0,1,4,1,2,1,0,2,1,0,Wednesday July 05 2017 09:39:43
2,1,4,4,1,1,5,1,3,4,1,0,117,52,6957,6000,40,52,594,40,168,208,52,0,2,1,1,4,1,1,4,1,2,4,1,0,Wednesday July 05 2017 09:42:43
1,0,0,3,1,0,3,1,0,1,2,0,204,0,0,2358,107,0,294,40,0,52,81,0,1,0,0,3,1,0,3,1,0,1,2,0,Wednesday July 05 2017 09:45:43
0,2,0,4,1,3,0,0,0,4,0,0,0,380,0,2509,2960,6536,0,0,0,208,0,0,0,2,0,2,1,2,0,0,0,3,0,0,Wednesday July 05 2017 09:48:43
0,0,0,3,0,5,1,0,0,0,0,4,0,0,0,2960,0,5640,82,0,0,0,0,249,0,0,0,3,0,4,1,0,0,0,0,4,Wednesday July 05 2017 09:51:43
2,0,4,3,0,1,1,0,4,1,0,0,347,0,3104,1655,0,52,103,0,208,52,0,0,2,0,3,3,0,1,1,0,4,1,0,0,Wednesday July 05 2017 09:54:43
2,0,0,2,0,0,0,1,0,0,0,1,112,0,0,104,0,0,0,60,0,0,0,52,2,0,0,2,0,0,0,0,0,0,0,1,Wednesday July 05 2017 09:57:43
4,0,2,0,0,0,4,0,4,0,0,0,269,0,2049,0,0,0,425,0,1003,0,0,0,3,0,2,0,0,0,3,0,3,0,0,0,Wednesday July 05 2017 10:00:43
1,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Wednesday July 05 2017 10:03:43
