Ninputpackets_192.168.10.3,Ninputpackets_192.168.10.50,Ninputpackets_192.168.10.51,Ninputpackets_192.168.10.19,Ninputpackets_192.168.10.9,Ninputpackets_192.168.10.25,Noutputpackets_192.168.10.3,Noutputpackets_192.168.10.50,Noutputpackets_192.168.10.51,Noutputpackets_192.168.10.19,Noutputpackets_192.168.10.9,Noutputpackets_192.168.10.25,inputbytes_192.168.10.3,inputbytes_192.168.10.50,inputbytes_192.168.10.51,inputbytes_192.168.10.19,inputbytes_192.168.10.9,inputbytes_192.168.10.25,outputbytes_192.168.10.3,outputbytes_192.168.10.50,outputbytes_192.168.10.51,outputbytes_192.168.10.19,outputbytes_192.168.10.9,outputbytes_192.168.10.25,inputuniqueIPs_192.168.10.3,inputuniqueIPs_192.168.10.50,inputuniqueIPs_192.168.10.51,inputuniqueIPs_192.168.10.19,inputuniqueIPs_192.168.10.9,inputuniqueIPs_192.168.10.25,outputuniqueIPs_192.168.10.3,outputuniqueIPs_192.168.10.50,outputuniqueIPs_192.168.10.51,outputuniqueIPs_192.168.10.19,outputuniqueIPs_192.168.10.9,outputuniqueIPs_192.168.10.25,Time
3275,4664,72,489,350,1400,2900,4614,62,356,280,1218,299718,351620,27698,568354,42953,1749205,377908,335026,7418,43173,97593,141262,12,4,1,9,2,22,11,5,1,9,3,22,Friday July 07 2017 08:05:50
3714,8631,72,106,292,1900,3378,8491,77,123,237,2496,362437,557611,27660,19204,46125,608415,472930,749537,8505,12510,54423,274353,15,4,1,2,3,10,15,5,1,2,3,11,Friday July 07 2017 08:08:50
4278,634,76,4413,2910,736,3957,572,71,4118,2587,553,368545,148544,28082,3210904,3154783,1249012,491807,67832,8222,542266,239394,47721,12,5,1,70,31,2,13,6,1,70,31,2,Friday July 07 2017 08:11:50
2681,773,81,354,1774,513,2277,832,73,381,1371,494,263941,160840,28620,126094,2529450,652564,306567,143089,8584,32064,145925,69592,10,4,1,23,20,6,9,7,1,23,20,6,Friday July 07 2017 08:14:50
1666,632,68,48,608,2097,1538,706,61,75,504,1536,162505,148326,27284,16848,916981,3042846,199391,116326,7586,9021,34093,157855,8,4,1,7,8,20,8,6,1,7,8,19,Friday July 07 2017 08:17:50
4130,9014,79,165,3458,105,3831,8878,70,222,3099,172,389047,556016,28238,42729,3579432,9738,500344,678856,8318,49072,354104,36162,11,3,2,4,66,1,11,3,2,6,66,2,Friday July 07 2017 08:20:50
1713,1762,70,93,975,157,1623,1821,60,103,933,211,177851,190240,27388,18556,863147,115624,228359,218123,7386,11166,72847,24795,8,5,1,1,51,6,8,5,1,2,51,7,Friday July 07 2017 08:23:50
4519,869,72,13,6754,7985,4331,948,63,14,5682,5734,397464,225446,27622,838,6400076,13165847,566678,148151,7598,828,569086,463696,10,8,1,1,93,16,10,9,1,1,93,16,Friday July 07 2017 08:26:50
3775,493,71,206,912,159,3263,530,66,228,874,250,353818,96256,27700,45967,887357,53530,440177,94952,7810,38424,59813,31426,12,4,1,5,50,4,12,4,1,6,50,6,Friday July 07 2017 08:29:50
2614,443,68,1475,3883,901,2459,468,61,1399,3547,792,238669,142674,27284,1789732,3356589,1272465,327948,63076,7446,152365,410324,93417,9,1,1,42,76,8,8,2,1,42,76,11,Friday July 07 2017 08:32:50
3019,513,71,138,3090,171,2628,572,65,161,2731,278,284986,114758,27848,7252,2280898,55477,366371,94696,7820,9072,261777,33835,14,1,1,17,78,3,13,2,1,18,78,6,Friday July 07 2017 08:35:50
3128,534,58,3272,4825,98,2858,616,52,2137,3776,142,283632,103950,22806,4752929,6329796,8909,382193,111319,6407,197763,324834,31301,12,2,1,15,41,2,13,3,1,15,62,3,Friday July 07 2017 08:38:50
1252,707,59,535,491,72,1188,770,53,564,573,142,153686,191372,22988,679300,41742,20298,195167,118902,6366,58287,59459,16822,10,5,1,5,33,1,11,5,1,6,33,2,Friday July 07 2017 08:41:50
2300,585,70,581,297,1034,1892,647,63,606,323,770,296647,105832,27518,665621,140546,1576466,319949,115824,7598,63973,33761,85537,10,5,1,4,10,4,10,6,1,4,10,6,Friday July 07 2017 08:44:50
863,508,69,602,191,1942,802,563,62,682,164,1529,109298,113770,27336,553321,69103,3610492,138288,92564,7498,81671,16638,175059,7,6,1,7,6,24,7,8,1,8,6,23,Friday July 07 2017 08:47:50
2081,662,70,18,166,95,1890,868,65,29,162,149,190565,155994,27602,1438,24287,8838,234104,133059,7722,2142,34769,32030,10,5,1,9,4,1,8,9,1,10,4,1,Friday July 07 2017 08:50:50
1846,4236,76,59,3356,175,1690,3615,70,85,3126,255,209118,317676,28036,21450,4984668,119330,248343,5983301,8134,23999,238013,29243,13,3,1,3,26,7,12,4,1,3,26,9,Friday July 07 2017 08:53:50
5103,117370,73,3046,180,49,4892,79634,67,2332,188,129,414319,5257380,27951,4251963,29400,9430,610925,173660532,7924,206787,17592,13490,11,5,1,25,12,2,11,5,1,25,12,4,Friday July 07 2017 08:56:50
2382,119457,70,127,130,147,2215,81210,65,152,149,240,228018,5396366,27648,85994,18077,29590,293680,177342988,7757,14402,45546,44451,9,6,1,9,3,2,9,6,1,9,4,4,Friday July 07 2017 08:59:50
2833,116572,74,44,162,101,2668,78909,67,49,172,166,274414,5234288,27848,5683,28741,22789,390191,173472389,7818,4760,28927,19385,11,4,1,2,5,5,12,5,1,2,5,4,Friday July 07 2017 09:02:50
2577,119560,73,41,1795,43,2448,81099,67,65,1713,85,247081,5322682,27758,5728,1352026,5616,317681,177337113,7982,8503,187840,7964,11,6,1,8,50,1,10,7,1,9,50,1,Friday July 07 2017 09:05:50
3310,118580,69,39,1460,92,3071,80586,75,39,1166,162,272834,5377180,24189,5550,1546832,24581,409383,174910320,8166,4070,109631,20795,8,5,1,6,40,3,8,7,1,6,40,4,Friday July 07 2017 09:08:50
4696,118355,78,126,285,118,4273,80492,69,135,335,177,401954,5344940,28186,23651,89335,11059,539854,175364985,7969,14704,57569,34493,11,3,1,4,10,2,12,4,1,4,10,2,Friday July 07 2017 09:11:50
2567,54732,75,156,4653,71,2436,36871,71,167,4192,123,250723,2460956,28308,27624,4313535,24916,331274,80632735,8184,16750,438452,15156,15,3,1,5,87,2,15,4,1,5,87,2,Friday July 07 2017 09:14:50
2240,514,70,146,405,1055,1873,552,61,174,452,754,215056,150550,27388,44548,134030,1747710,266661,79816,7438,31027,45931,69109,9,4,1,2,46,3,10,4,1,2,45,3,Friday July 07 2017 09:17:50
2421,637,76,92,1723,2553,2142,707,69,114,1139,2344,221969,111152,28082,18480,1657485,3362987,268560,128570,7970,11963,112403,348517,8,7,2,0,25,36,8,9,2,1,26,37,Friday July 07 2017 09:20:50
1332,928,66,47,3737,175,1269,1354,63,50,3147,237,173716,198248,26586,3130,2317246,119387,223900,197781,6818,23538,384039,27080,13,5,1,9,82,6,13,9,1,9,82,6,Friday July 07 2017 09:23:50
2700,723,73,370,98,509,2360,896,61,312,123,483,235353,154072,21276,424842,7537,485084,298524,137949,7014,33737,9345,79739,11,3,1,5,18,4,10,6,1,6,18,4,Friday July 07 2017 09:26:50
1820,176,70,133,3935,62,1656,166,63,167,3513,111,213933,53700,27648,22629,2793778,19342,254829,15330,7654,27990,437645,14468,10,3,1,8,69,2,9,4,1,8,69,3,Friday July 07 2017 09:29:50
942,450,71,48,262,43,954,476,60,51,316,98,90907,88716,27440,2990,13444,5616,118356,81914,7386,23698,14825,11136,8,4,1,5,27,1,7,5,1,5,27,2,Friday July 07 2017 09:32:50
674,173,75,3,2196,38,654,163,75,14,1742,80,80756,53720,28056,256,2211345,5380,103252,14686,8980,1090,164042,7396,9,4,1,2,35,1,8,6,1,2,35,2,Friday July 07 2017 09:35:50
3076,143,69,0,90,72,2787,154,62,0,127,123,250286,30890,27336,0,11264,24371,351485,18505,7490,0,8123,15300,9,6,1,0,14,2,9,8,1,0,14,2,Friday July 07 2017 09:38:50
1849,85,68,2470,4109,53,1717,75,62,1787,3675,95,222818,6924,27414,3011181,5948767,6516,281173,7476,7546,176662,264771,8924,12,1,1,45,28,1,11,2,1,45,28,2,Friday July 07 2017 09:41:50
1845,627,68,210,2865,37,1710,658,64,256,2893,81,220169,173614,27414,59773,3817302,5276,268567,102318,7650,57568,401040,9630,10,4,1,5,37,1,9,5,1,6,37,1,Friday July 07 2017 09:44:50
1119,272,69,31,285,5426,958,272,60,42,334,4227,108752,66120,27336,1884,18237,9086164,124210,38196,7386,4157,21005,398997,13,2,1,4,28,14,12,4,1,4,28,14,Friday July 07 2017 09:47:50
2006,86,72,2279,2361,1539,1914,104,62,1768,2103,1556,178164,6952,27622,3164517,1818165,1337491,241969,14283,7546,225589,232063,260052,13,1,1,17,43,17,13,2,1,17,43,18,Friday July 07 2017 09:50:50
1283,175,67,3488,461,2344,1197,157,60,2997,537,2418,138008,53824,27232,3716785,25329,1711586,172266,14084,7386,395994,25976,466775,11,2,1,65,34,21,11,2,1,65,34,23,Friday July 07 2017 09:53:50
1744,174,72,572,417,1380,1587,169,66,703,285,1436,148026,53680,27900,61662,433382,1038667,198288,15698,7864,70657,20061,256731,12,4,1,38,5,14,12,5,1,37,5,14,Friday July 07 2017 09:56:50
2108,698,50,388,134,1190,1882,756,47,425,164,1281,349219,103068,18700,67332,26878,787638,379426,144600,5556,57175,38774,241041,12,3,1,13,5,13,13,3,1,13,5,15,Friday July 07 2017 09:59:50
