Ninputpackets_192.168.10.3,Ninputpackets_192.168.10.50,Ninputpackets_192.168.10.51,Ninputpackets_192.168.10.19,Ninputpackets_192.168.10.9,Ninputpackets_192.168.10.25,Noutputpackets_192.168.10.3,Noutputpackets_192.168.10.50,Noutputpackets_192.168.10.51,Noutputpackets_192.168.10.19,Noutputpackets_192.168.10.9,Noutputpackets_192.168.10.25,inputbytes_192.168.10.3,inputbytes_192.168.10.50,inputbytes_192.168.10.51,inputbytes_192.168.10.19,inputbytes_192.168.10.9,inputbytes_192.168.10.25,outputbytes_192.168.10.3,outputbytes_192.168.10.50,outputbytes_192.168.10.51,outputbytes_192.168.10.19,outputbytes_192.168.10.9,outputbytes_192.168.10.25,inputuniqueIPs_192.168.10.3,inputuniqueIPs_192.168.10.50,inputuniqueIPs_192.168.10.51,inputuniqueIPs_192.168.10.19,inputuniqueIPs_192.168.10.9,inputuniqueIPs_192.168.10.25,outputuniqueIPs_192.168.10.3,outputuniqueIPs_192.168.10.50,outputuniqueIPs_192.168.10.51,outputuniqueIPs_192.168.10.19,outputuniqueIPs_192.168.10.9,outputuniqueIPs_192.168.10.25,Time
3389,3804,3193,2218,273,3518,3264,5510,3010,1903,377,2677,349439,607676,3326398,2157611,15739,4635875,472141,755700,430015,279959,19731,300272,12,2,58,21,32,31,13,2,56,20,31,43,Tuesday July 04 2017 07:44:44
2594,3932,660,959,5577,6031,2443,5545,740,1033,5113,5212,336063,614160,70020,546253,6196233,6538774,420945,785822,52658,86302,431559,606195,10,8,46,32,61,56,11,9,46,31,61,68,Tuesday July 04 2017 07:47:44
1834,6030,2846,557,299,6405,1556,7304,2681,630,351,5211,213224,5045072,3566572,92461,16102,7161282,247622,878589,347584,82125,38016,625965,10,12,38,18,22,76,9,13,38,19,22,86,Tuesday July 04 2017 07:50:44
1099,3813,1067,124,2559,3386,1009,5426,1167,162,2084,2379,160152,606356,124316,34091,4807396,4270474,191263,758919,92696,29896,116116,250364,11,5,43,3,6,19,12,6,43,3,5,36,Tuesday July 04 2017 07:53:44
3381,3890,178,10932,86,3285,3146,5570,182,11359,109,2007,369011,633856,46279,7832938,13210,4459055,426460,763000,44674,1983990,15276,213685,13,6,5,227,4,20,14,7,5,227,4,30,Tuesday July 04 2017 07:56:44
1720,3877,4968,3260,46,2828,1644,5335,4906,3570,48,1823,180531,638992,4253341,1083217,3026,3603310,239234,755150,690051,536536,22922,180653,9,6,61,117,0,18,9,8,61,118,0,26,Tuesday July 04 2017 07:59:44
1357,3848,309,572,62,2426,1233,5588,379,509,65,1336,145062,549894,38669,505492,10086,3362595,163019,802269,25541,51002,5732,124619,12,7,20,12,0,10,12,7,20,12,1,15,Tuesday July 04 2017 08:02:44
2017,2647,1076,82,46,2990,1820,3551,894,111,52,1877,274117,450438,2284191,4355,2974,3778925,315188,493002,132377,9330,23208,201682,10,9,4,15,0,19,9,10,6,16,1,25,Tuesday July 04 2017 08:05:44
2654,3805,973,84,4879,2505,2509,5331,1008,98,4592,1461,296572,658994,760895,7466,2707957,3305367,360730,733065,264053,26644,556379,168173,9,7,3,2,92,15,10,7,3,2,92,22,Tuesday July 04 2017 08:08:44
1924,740,533,2660,1358,3908,1656,811,554,2061,1151,2723,220998,120454,131548,4981573,1626778,5041365,225398,144240,109562,163409,124611,277655,10,3,5,11,42,48,10,4,5,10,42,54,Tuesday July 04 2017 08:11:44
3338,835,323,2025,285,4586,3079,880,338,1724,305,3240,366178,205404,86339,3720653,60353,5738724,452886,141124,56522,117382,47308,317497,11,3,7,17,10,24,12,3,7,17,10,30,Tuesday July 04 2017 08:14:44
4642,674,176,11004,107,30902,4539,686,183,10490,114,26436,430755,148018,82616,12920396,17499,42415021,616974,105727,17671,1410588,12839,2543397,10,4,7,203,4,224,11,4,7,204,4,254,Tuesday July 04 2017 08:17:44
2619,900,229,1244,1456,300,2451,962,216,1031,1276,580,251388,214492,51551,1084487,1125419,153849,310073,160130,43004,103640,126753,54341,11,3,3,48,19,37,11,3,2,48,19,72,Tuesday July 04 2017 08:20:44
2175,798,166,128,341,169,2078,880,156,150,369,398,251708,152333,46252,23435,35037,33753,304442,146616,18158,25615,28183,57386,13,8,1,16,16,2,12,10,1,16,16,36,Tuesday July 04 2017 08:23:44
2893,923,202,1297,360,2138,2760,940,194,1220,342,1060,295934,251337,48604,1420892,270882,3856758,363419,143931,40612,129855,67614,134684,12,4,1,17,5,8,12,4,1,17,5,41,Tuesday July 04 2017 08:26:44
1663,653,163,86,153,101,1563,710,150,108,261,203,164430,93718,44757,18168,25578,24684,200354,129130,18537,14121,26655,22710,12,2,3,0,2,1,13,2,3,0,3,2,Tuesday July 04 2017 08:29:44
2815,732,93,35,95,137,2661,749,82,30,102,216,274963,187071,28269,6712,9840,41463,369496,133973,9153,3087,30678,45304,11,8,1,5,2,2,12,8,2,4,2,2,Tuesday July 04 2017 08:32:44
1422,533,617,42,41,131,1317,571,536,56,44,218,132142,150378,533319,2778,4951,13992,160131,77579,83942,24020,5151,38505,9,8,6,2,2,2,7,11,6,2,2,2,Tuesday July 04 2017 08:35:44
2246,579,668,6,1537,396,2125,654,653,17,1092,408,220812,126278,473123,484,2052882,427481,278411,107343,140205,1318,119573,61343,7,6,9,4,8,6,9,7,9,4,8,6,Tuesday July 04 2017 08:38:44
1021,720,511,97,325,127,880,735,467,112,376,201,174960,136056,337676,18928,90395,13706,166617,123131,91049,14255,89960,37246,10,6,3,10,9,1,10,6,3,10,9,2,Tuesday July 04 2017 08:41:44
3042,507,432,32,364,122,2944,544,457,37,154,194,300529,150526,152883,6584,77424,88947,434341,78920,116924,3741,10329,24031,13,2,2,2,6,3,13,3,2,2,6,3,Tuesday July 04 2017 08:44:44
1251,772,398,165,133,2231,1124,845,327,187,116,1567,205330,177036,423265,47884,20778,3726853,242045,133012,33111,49606,30626,167860,8,7,3,1,1,10,9,8,3,1,0,10,Tuesday July 04 2017 08:47:44
2213,445,1519,94,4727,43,2139,486,1230,103,4438,85,223306,72226,2103867,18632,2458855,5616,289904,90676,161645,11166,669682,7964,11,3,16,3,93,1,12,3,16,3,94,1,Tuesday July 04 2017 08:50:44
1199,600,231,2,534,123,1147,619,240,15,619,210,132838,161658,33104,152,32769,13546,157911,81830,37366,3571,56128,38548,9,7,14,2,47,1,9,8,14,2,47,2,Tuesday July 04 2017 08:53:44
3122,575,2134,6,2497,271,2957,681,1488,17,2318,311,313992,112034,3180207,484,1911883,276287,397938,120349,373057,1318,364093,35969,11,5,21,5,64,6,10,9,21,5,64,6,Tuesday July 04 2017 08:56:44
1440,1045,303,133,743,181,1221,1087,318,140,807,314,143057,218667,50014,25720,45699,33506,163686,198489,27002,14785,58381,51614,7,11,13,11,47,1,6,13,13,11,47,2,Tuesday July 04 2017 08:59:44
498,439,205,44,151,84,430,474,211,46,169,137,79371,142392,94013,2688,25797,37531,81175,63227,22132,23342,59746,17962,8,9,9,0,3,2,8,9,9,0,3,3,Tuesday July 04 2017 09:02:44
2677,730,125,3,6295,592,2335,802,124,27,5416,439,288382,84520,41278,256,5948880,886360,322255,152880,14054,4509,736967,45669,15,0,4,1,68,6,16,1,5,1,68,6,Tuesday July 04 2017 09:05:44
1719,660,102,88,4718,77,1647,713,92,86,3984,141,200752,172630,30448,18244,4859047,20084,243846,111693,10553,9944,426308,18918,7,6,3,3,79,2,8,6,3,3,79,2,Tuesday July 04 2017 09:08:44
2880,966,241,68,294,1166,2579,1036,234,77,425,896,319396,198712,66676,5465,20234,1744827,379615,170184,31062,26492,52217,151995,11,5,5,3,38,5,9,7,5,4,39,5,Tuesday July 04 2017 09:11:44
959,690,457,8,43,128,871,753,353,19,46,187,115059,136134,467256,636,3983,88619,121429,133596,38478,1470,3822,21065,10,5,9,6,2,7,10,7,9,6,3,7,Tuesday July 04 2017 09:14:44
3974,724,2224,100,97,75,3837,787,1968,124,114,137,388005,119188,2061415,19060,5664,10484,516003,136917,224401,15128,26474,13180,12,3,39,8,4,1,13,3,39,9,5,2,Tuesday July 04 2017 09:17:44
1380,891,86,40,3062,465,1325,962,90,54,2700,372,145783,213528,26038,2628,2214634,604100,173927,159768,8641,23868,415053,37759,9,5,5,0,65,13,11,5,5,0,65,13,Tuesday July 04 2017 09:20:44
8582,674,5686,2318,23657,617,8345,771,3996,2190,23400,450,744325,102393,10154707,2393357,12283644,906375,1225942,136804,382282,274284,5755822,49997,13,4,41,46,282,2,13,5,41,46,282,2,Tuesday July 04 2017 09:23:44
5363,1070,2850,950,35304,9772,5188,1142,1941,1047,34468,9097,482755,213119,3734044,91514,17904130,9764725,1013318,196743,236751,80448,12507114,1145092,13,3,55,39,257,161,12,4,55,40,257,161,Tuesday July 04 2017 09:26:44
2537,581,7388,1360,2235,2486,2478,605,5178,1466,2034,1472,225296,155778,11276141,705667,1017007,3232330,325577,84370,556249,227048,217431,148048,9,4,38,36,78,22,10,4,38,36,78,21,Tuesday July 04 2017 09:29:44
1799,377,296,376,255,2793,1687,422,326,414,281,1679,176244,49479,133298,137098,77615,3524931,220682,99033,30867,39947,50327,171195,13,5,4,14,17,29,14,5,4,14,17,28,Tuesday July 04 2017 09:32:44
2840,321,3789,4904,374,2536,2790,371,3722,5045,301,1381,272508,36596,3036507,3547055,303108,3350408,369517,64665,471426,680710,50439,128613,12,4,77,94,3,10,13,4,77,95,4,12,Tuesday July 04 2017 09:35:44
5577,609,2606,4761,152,2674,5463,637,2648,4840,176,1474,557135,165802,1985399,4328408,37672,3478504,769425,94451,371974,654755,17590,162242,16,1,31,103,8,13,17,1,31,103,8,15,Tuesday July 04 2017 09:38:44
3479,303,487,3975,472,2605,3166,315,422,4189,453,1619,355477,71054,448441,3062351,415378,3402596,439936,43073,41567,339020,45407,156208,13,2,9,81,9,13,13,2,9,82,9,18,Tuesday July 04 2017 09:41:44
1760,332,1876,843,1632,2619,1685,389,1829,925,1425,1471,254147,57950,1852483,351835,1582595,3515025,305338,68424,200476,86890,123506,140812,12,3,43,35,22,13,13,3,43,36,22,15,Tuesday July 04 2017 09:44:44
2937,652,912,1632,303,2956,2812,701,838,1176,322,1829,292413,135594,629037,1178619,24399,3707072,397763,116696,90131,169583,16524,200132,12,3,30,18,13,20,13,4,30,18,13,26,Tuesday July 04 2017 09:47:44
3162,176,7045,145,59,2429,3088,209,5540,197,58,1285,309292,40534,10114230,24465,13238,3267166,405633,32386,634765,28227,4197,120315,15,4,90,20,3,12,15,5,89,20,3,18,Tuesday July 04 2017 09:50:44
3333,510,898,4309,2458,2528,3238,558,1040,4369,2018,1559,331405,81502,106763,3014196,2062267,3340322,428987,93988,81431,502882,218465,152046,13,4,63,102,47,11,13,5,64,102,47,19,Tuesday July 04 2017 09:53:44
1824,564,2637,304,609,2427,1667,606,2242,391,674,1343,276174,173058,3512437,25366,56718,3207264,279930,82803,261157,44569,70482,161495,13,2,28,37,39,11,13,4,28,37,39,18,Tuesday July 04 2017 09:56:44
273,12,113,27,360,737,253,50,129,29,329,384,31696,2952,21175,3003,186322,970185,32604,12675,10562,2642,38974,36082,11,1,18,4,11,7,11,2,18,4,11,10,Tuesday July 04 2017 09:59:44
